((mauritius,Mauritius:1483674425724,1483674425724,1483674460077,34353,63),1483674480185,-54461)
((namibia,Namibia:1483674425745,1483674425745,1483674460079,34334,62),1483674480184,-54439)
((paraguay,Paraguay:1483674425775,1483674425775,1483674460083,34308,61),1483674480184,-54409)
((hungary,Hungary:1483674426041,1483674426041,1483674460116,34075,62),1483674480185,-54144)
((belgium,Belgium:1483674425895,1483674425895,1483674460100,34205,62),1483674480184,-54289)
((senegal,Senegal:1483674425809,1483674425809,1483674460087,34278,61),1483674480184,-54375)
((pakistan,Pakistan:1483674425768,1483674425768,1483674460082,34314,61),1483674480185,-54417)
((tonga,Tonga:1483674425844,1483674425844,1483674460092,34248,61),1483674480185,-54341)
((france,France:1483674425999,1483674425999,1483674460111,34112,62),1483674480184,-54185)
((maldives,Maldives:1483674425713,1483674425713,1483674460076,34363,63),1483674480184,-54472)
((frenchguiana,FrenchGuiana:1483674426001,1483674426001,1483674460111,34110,62),1483674480185,-54184)
((unitedkingdom,UnitedKingdom:1483674425861,1483674425861,1483674460095,34234,61),1483674480185,-54324)
((newcaledonia,NewCaledonia:1483674425754,1483674425754,1483674460080,34326,61),1483674480184,-54430)
((comoros,Comoros:1483674425956,1483674425956,1483674460105,34149,62),1483674480184,-54228)
((isleofman,IsleofMan:1483674426085,1483674426085,1483674460118,34033,62),1483674480184,-54099)
((cyprus,Cyprus:1483674425969,1483674425969,1483674460107,34138,62),1483674480185,-54216)
((mayotte,Mayotte:1483674425725,1483674425725,1483674460077,34352,63),1483674480185,-54460)
((sanmarino,SanMarino:1483674425804,1483674425804,1483674460086,34282,61),1483674480185,-54381)
((southafrica,SouthAfrica:1483674425822,1483674425822,1483674460089,34267,61),1483674480185,-54363)
((mozambique,Mozambique:1483674425743,1483674425743,1483674460078,34335,62),1483674480184,-54441)
((saintlucia,SaintLucia:1483674425798,1483674425798,1483674460085,34287,61),1483674480185,-54387)
((bangladesh,Bangladesh:1483674425889,1483674425889,1483674460099,34210,62),1483674480185,-54296)
((fiji,Fiji:1483674425995,1483674425995,1483674460111,34116,62),1483674480185,-54190)
((italy,Italy:1483674426089,1483674426089,1483674460118,34029,62),1483674480185,-54096)
((seychelles,Seychelles:1483674425812,1483674425812,1483674460088,34276,61),1483674480185,-54373)
((laos,Laos:1483674425681,1483674425681,1483674460074,34393,63),1483674480184,-54503)
((latvia,Latvia:1483674425683,1483674425683,1483674460074,34391,63),1483674480185,-54502)
((stpierremiquelon,StPierreMiquelon:1483674425800,1483674425800,1483674460086,34286,61),1483674480185,-54385)
((macedonia,Macedonia:1483674425698,1483674425698,1483674460075,34377,63),1483674480185,-54487)
((costarica,CostaRica:1483674425963,1483674425963,1483674460106,34143,62),1483674480184,-54221)
((gabon,Gabon:1483674426005,1483674426005,1483674460112,34107,62),1483674480185,-54180)
((nmarianaislands,NMarianaIslands:1483674425762,1483674425762,1483674460081,34319,61),1483674480184,-54422)
((taiwan,Taiwan:1483674425836,1483674425836,1483674460091,34255,61),1483674480185,-54349)
((russia,Russia:1483674425791,1483674425791,1483674460085,34294,61),1483674480184,-54393)
((guinea,Guinea:1483674426031,1483674426031,1483674460115,34084,62),1483674480185,-54154)
((iceland,Iceland:1483674426043,1483674426043,1483674460117,34074,62),1483674480185,-54142)
((hongkong,HongKong:1483674426039,1483674426039,1483674460116,34077,62),1483674480185,-54146)
((jordan,Jordan:1483674425668,1483674425668,1483674460073,34405,63),1483674480184,-54516)
((burundi,Burundi:1483674425939,1483674425939,1483674460103,34164,62),1483674480185,-54246)
((unitedstates,UnitedStates:1483674425862,1483674425862,1483674460095,34233,61),1483674480185,-54323)
((eritrea,Eritrea:1483674425988,1483674425988,1483674460110,34122,62),1483674480185,-54197)
((jersey,Jersey:1483674426093,1483674426093,1483674460119,34026,62),1483674480185,-54092)
((kiribati,Kiribati:1483674425673,1483674425673,1483674460073,34400,63),1483674480184,-54511)
((oman,Oman:1483674425766,1483674425766,1483674460081,34315,61),1483674480185,-54419)
((bahrain,Bahrain:1483674425887,1483674425887,1483674460099,34212,62),1483674480185,-54298)
((serbia,Serbia:1483674425810,1483674425810,1483674460087,34277,61),1483674480184,-54374)
((panama,Panama:1483674425771,1483674425771,1483674460082,34311,61),1483674480185,-54414)
((tanzania,Tanzania:1483674425840,1483674425840,1483674460092,34252,61),1483674480185,-54345)
((ireland,Ireland:1483674426083,1483674426083,1483674460118,34035,62),1483674480185,-54102)
((centralafricanrep,CentralAfricanRep:1483674425949,1483674425949,1483674460104,34155,62),1483674480185,-54236)
((romania,Romania:1483674425789,1483674425789,1483674460084,34295,61),1483674480184,-54395)
((colombia,Colombia:1483674425955,1483674425955,1483674460105,34150,62),1483674480185,-54230)
((mauritania,Mauritania:1483674425722,1483674425722,1483674460077,34355,63),1483674480185,-54463)
((micronesiafedst,MicronesiaFedSt:1483674425729,1483674425729,1483674460077,34348,63),1483674480185,-54456)
((uganda,Uganda:1483674425855,1483674425855,1483674460094,34239,61),1483674480186,-54331)
((nigeria,Nigeria:1483674425761,1483674425761,1483674460081,34320,61),1483674480186,-54425)
((netherlands,Netherlands:1483674425750,1483674425750,1483674460079,34329,61),1483674480184,-54434)
((singapore,Singapore:1483674425815,1483674425815,1483674460088,34273,61),1483674480185,-54370)
((guyana,Guyana:1483674426034,1483674426034,1483674460115,34081,62),1483674480185,-54151)
((jamaica,Jamaica:1483674426090,1483674426090,1483674460118,34028,62),1483674480185,-54095)
((haiti,Haiti:1483674426036,1483674426036,1483674460115,34079,62),1483674480185,-54149)
((bosniaherzegovina,BosniaHerzegovina:1483674425926,1483674425926,1483674460101,34175,62),1483674480186,-54260)
((libya,Libya:1483674425690,1483674425690,1483674460075,34385,63),1483674480184,-54494)
((barbados,Barbados:1483674425891,1483674425891,1483674460099,34208,62),1483674480184,-54293)
((estonia,Estonia:1483674425990,1483674425990,1483674460110,34120,62),1483674480184,-54194)
((ecuador,Ecuador:1483674425981,1483674425981,1483674460109,34128,62),1483674480184,-54203)
((dominicanrepublic,DominicanRepublic:1483674425977,1483674425977,1483674460108,34131,62),1483674480184,-54207)
((czechrepublic,CzechRepublic:1483674425971,1483674425971,1483674460107,34136,62),1483674480185,-54214)
((cuba,Cuba:1483674425967,1483674425967,1483674460107,34140,62),1483674480185,-54218)
((croatia,Croatia:1483674425966,1483674425966,1483674460107,34141,62),1483674480185,-54219)
