((nigeria,Nigeria:1483673820818,1483673820818,1483673850286,29468,37),1483673860246,-39428)
((uganda,Uganda:1483673820914,1483673820914,1483673850302,29388,37),1483673860246,-39332)
((micronesiafedst,MicronesiaFedSt:1483673821190,1483673821190,1483673850347,29157,36),1483673860246,-39056)
((mauritania,Mauritania:1483673821184,1483673821184,1483673850346,29162,36),1483673860246,-39062)
((qatar,Qatar:1483673820841,1483673820841,1483673850289,29448,37),1483673860245,-39404)
((dominica,Dominica:1483673821042,1483673821042,1483673850321,29279,37),1483673860246,-39204)
((germany,Germany:1483673821074,1483673821074,1483673850328,29254,37),1483673860246,-39172)
((guineabissau,GuineaBissau:1483673821093,1483673821093,1483673850332,29239,37),1483673860246,-39153)
((kuwait,Kuwait:1483673821136,1483673821136,1483673850340,29204,36),1483673860246,-39110)
((madagascar,Madagascar:1483673821171,1483673821171,1483673850344,29173,36),1483673860246,-39075)
((lesotho,Lesotho:1483673821158,1483673821158,1483673850341,29183,36),1483673860246,-39088)
((solomonislands,SolomonIslands:1483673820880,1483673820880,1483673850295,29415,37),1483673860246,-39366)
((montserrat,Montserrat:1483673821197,1483673821197,1483673850348,29151,36),1483673860246,-39049)
((trinidadtobago,TrinidadTobago:1483673820905,1483673820905,1483673850300,29395,37),1483673860245,-39340)
((slovenia,Slovenia:1483673820879,1483673820879,1483673850295,29416,37),1483673860245,-39366)
((oman,Oman:1483673820823,1483673820823,1483673850287,29464,37),1483673860246,-39423)
((bahrain,Bahrain:1483673820949,1483673820949,1483673850308,29359,38),1483673860246,-39297)
((uzbekistan,Uzbekistan:1483673820924,1483673820924,1483673850304,29380,37),1483673860245,-39321)
((guam,Guam:1483673821086,1483673821086,1483673850331,29245,37),1483673860246,-39160)
((pakistan,Pakistan:1483673820824,1483673820824,1483673850287,29463,37),1483673860246,-39422)
((tonga,Tonga:1483673820903,1483673820903,1483673850300,29397,37),1483673860246,-39343)
((palau,Palau:1483673820826,1483673820826,1483673850287,29461,37),1483673860246,-39420)
((switzerland,Switzerland:1483673820893,1483673820893,1483673850298,29405,37),1483673860246,-39353)
((japan,Japan:1483673821122,1483673821122,1483673850337,29215,36),1483673860246,-39124)
((albania,Albania:1483673820947,1483673820947,1483673850307,29360,38),1483673860246,-39299)
((venezuela,Venezuela:1483673820927,1483673820927,1483673850305,29378,37),1483673860245,-39318)
((turkmenistan,Turkmenistan:1483673820910,1483673820910,1483673850301,29391,37),1483673860245,-39335)
((kiribati,Kiribati:1483673821131,1483673821131,1483673850339,29208,36),1483673860245,-39114)
((samoa,Samoa:1483673820857,1483673820857,1483673850292,29435,37),1483673860246,-39389)
((somalia,Somalia:1483673820882,1483673820882,1483673850296,29414,37),1483673860246,-39364)
((indonesia,Indonesia:1483673821107,1483673821107,1483673850335,29228,36),1483673860246,-39139)
((congodemrep,CongoDemRep:1483673821025,1483673821025,1483673850317,29292,37),1483673860246,-39221)
((nauru,Nauru:1483673820805,1483673820805,1483673850284,29479,37),1483673860245,-39440)
((burma,Burma:1483673820978,1483673820978,1483673850313,29335,38),1483673860245,-39267)
